age,gender,mbti,styles
22,female,ISFJ,"모더니즘, 미니멀리즘, 보헤미안, 카운트리, 빅토리아"
21,female,ISTJ,"에스닉, 젠더뉴트럴, 모더니즘, 인더스트리얼, 모노크롬"
22,male,ENTP,"고전주의, 인더스트리얼, 빈티지, 모더니즘, 미니멀리즘, 하이테크, 노마드, 모노크롬, 보헤미안"
26,female,ENFP,"아르데코, 모노크롬, 젠더뉴트럴, 아르누보, 고전주의, 미니멀리즘"
22,female,ESTJ,"모더니즘, 빅토리아, 카운트리, 코티지코어, 서스테이너블"
19,female,ESTP,"모더니즘, 복고풍, 하이테크, 모노크롬, 고전주의"
23,female,ESTP,"모더니즘, 젠더뉴트럴, 코티지코어, 서스테이너블, 아르누보"
25,female,ISFP,"서스테이너블, 고전주의, 미니멀리즘, 모더니즘, 코티지코어"
54,female,ESFJ,"고전주의, 복고풍, 미니멀리즘, 젠더뉴트럴, 보헤미안"
24,female,ISTJ,"그런지, 젠더뉴트럴, 모더니즘, 미니멀리즘, 서스테이너블, 하이테크, 아르누보, 인더스트리얼"
19,female,ISTP,"서스테이너블, 젠더뉴트럴, 코티지코어, 모더니즘, 빅토리아"
21,female,INFP,"카운트리, 코티지코어, 빅토리아, 서스테이너블, 로맨틱, 미니멀리즘, 젠더뉴트럴, 아르누보"
22,female,ISFJ,"빅토리아, 로맨틱, 젠더뉴트럴, 미니멀리즘, 사이버펑크"
18,female,ISTJ,"고전주의, 카운트리, 빅토리아, 코티지코어, 복고풍"
26,male,ESTP,"모노크롬, 하이테크, 스트리트웨어, 모더니즘, 고전주의"
24,female,INFP,"복고풍, 카운트리, 아르누보, 보헤미안, 서스테이너블, 젠더뉴트럴"
20,female,ISTJ,"모더니즘, 카운트리, 미니멀리즘, 사이버펑크, 빅토리아"
52,male,ENFP,"아르누보, 고전주의, 아방가르드, 사이버펑크, 그런지, 젠더뉴트럴"
22,male,ISFP,"빈티지, 복고풍, 아방가르드, 카운트리, 미니멀리즘, 코티지코어, 스트리트웨어, 서스테이너블, 모더니즘, 그런지, 젠더뉴트럴, 모노크롬"
25,male,ESTP,"스트리트웨어, 하이테크, 모더니즘, 고전주의, 모노크롬"
22,female,INTP,"모노크롬, 미니멀리즘, 모더니즘, 보헤미안, 젠더뉴트럴, 키치"
23,female,ISFJ,"미니멀리즘, 사이버펑크, 빅토리아, 로맨틱, 젠더뉴트럴"
24,male,INFJ,"미니멀리즘, 아르데코, 모더니즘, 카운트리, 모노크롬"
26,secret,INTP,"모노크롬, 보헤미안, 그런지, 아르누보, 아르데코, 인더스트리얼"
18,female,ESTP,"펑크, 고전주의, 그런지, 복고풍"
22,female,ISTP,"빅토리아, 인더스트리얼, 카운트리, 그런지, 젠더뉴트럴, 미니멀리즘, 에스닉, 고전주의, 모더니즘, 로맨틱, 아방가르드, 사이버펑크, 빈티지, 서스테이너블, 코티지코어, 모노크롬, 아르누보"
23,female,INTP,"모더니즘, 빅토리아, 복고풍, 사이버펑크, 고전주의"
19,female,INFJ,"고전주의, 서스테이너블, 모노크롬, 빈티지, 미니멀리즘, 코티지코어, 모더니즘"
23,female,ISTP,"아르누보, 카운트리, 모더니즘, 에스닉, 서스테이너블, 그런지, 아방가르드, 로맨틱, 인더스트리얼, 코티지코어, 사이버펑크, 모노크롬, 젠더뉴트럴, 미니멀리즘, 고전주의, 빈티지, 빅토리아"
23,female,INTP,"빅토리아, 에스닉, 코티지코어, 보헤미안, 팝아트, 고전주의, 키치, 복고풍, 아르누보, 카운트리, 스트리트웨어"
23,female,ISFJ,"모더니즘, 미니멀리즘, 카운트리, 빅토리아, 보헤미안"
26,male,ISFP,"하이테크, 코티지코어, 스트리트웨어, 스포티, 젠더뉴트럴"
24,female,INTP,"보헤미안, 카운트리, 팝아트, 코티지코어, 아르누보, 스트리트웨어, 복고풍, 빅토리아, 고전주의, 키치, 에스닉"
24,secret,INTP,"아르누보, 아르데코, 인더스트리얼, 보헤미안, 그런지, 모노크롬"
22,male,ISTP,"모더니즘, 스트리트웨어, 빈티지, 미니멀리즘, 복고풍"
25,male,ISFJ,"모더니즘, 빈티지, 모노크롬, 미니멀리즘, 하이테크, 카운트리, 스포티, 복고풍, 젠더뉴트럴"
26,male,ENFJ,"모더니즘, 보헤미안, 인더스트리얼, 그런지, 코티지코어, 스트리트웨어, 사이버펑크, 빅토리아"
21,female,ISFP,"스트리트웨어, 빅토리아, 카운트리, 고전주의, 코티지코어, 미니멀리즘"
54,male,ISFJ,"서스테이너블, 젠더뉴트럴, 보헤미안, 빈티지, 복고풍, 빅토리아, 코티지코어, 모더니즘"
22,male,INFJ,"모노크롬, 고전주의, 아방가르드, 그런지, 빈티지"
24,female,ISFP,"미니멀리즘, 빅토리아, 고전주의, 사이버펑크, 모더니즘"
18,female,ESTP,"복고풍, 펑크, 그런지, 고전주의"
21,female,ESTP,"젠더뉴트럴, 아르누보, 서스테이너블, 모더니즘, 코티지코어"
25,female,ISFJ,"미니멀리즘, 카운트리, 모더니즘, 보헤미안, 빅토리아"
24,female,ISTP,"젠더뉴트럴, 모노크롬, 인더스트리얼, 스포티, 미니멀리즘, 하이테크"
23,male,ISTP,"사이버펑크, 모노크롬, 모더니즘, 서스테이너블, 복고풍, 빅토리아"
24,female,INTP,"빅토리아, 아르누보, 모더니즘, 복고풍, 젠더뉴트럴, 고전주의, 아르데코, 하이테크, 로맨틱, 보헤미안, 아방가르드"
22,female,ISTP,"미니멀리즘, 코티지코어, 빅토리아, 젠더뉴트럴, 빈티지, 고전주의"
19,female,ESTP,"그런지, 고전주의, 펑크, 복고풍"
21,female,INTP,"고전주의, 아르누보, 빅토리아, 로맨틱, 보헤미안, 아방가르드, 모더니즘, 하이테크, 복고풍, 젠더뉴트럴, 아르데코"
23,female,INFP,"카운트리, 피트니스, 빈티지, 스포티, 빅토리아, 코티지코어, 에스닉, 모노크롬, 스트리트웨어, 보헤미안, 펑크, 사이버펑크, 고전주의, 복고풍, 미니멀리즘, 모더니즘"
22,male,ISFP,"스포티, 하이테크, 젠더뉴트럴, 코티지코어, 스트리트웨어"
25,male,ESTJ,"복고풍, 피트니스, 빈티지, 코티지코어, 노마드, 하이테크"
23,female,ISTJ,"모노크롬, 빅토리아, 모더니즘, 서스테이너블, 스포티, 사이버펑크, 하이테크, 미니멀리즘, 피트니스"
52,male,ENFP,"젠더뉴트럴, 아르누보, 사이버펑크, 고전주의, 그런지, 아방가르드"
58,male,ISFJ,"코티지코어, 보헤미안, 모더니즘, 서스테이너블, 빅토리아, 젠더뉴트럴, 빈티지, 복고풍"
18,female,ESTP,"복고풍, 고전주의, 펑크, 그런지"
29,male,ENFP,"코티지코어, 빅토리아, 고전주의, 복고풍"
18,female,INTJ,"고전주의, 모더니즘, 빅토리아, 모노크롬, 미니멀리즘, 복고풍"
19,female,ESTP,"젠더뉴트럴, 코티지코어, 서스테이너블, 아르누보, 모더니즘"
23,female,ISFP,"인더스트리얼, 모노크롬, 보헤미안, 키치, 미니멀리즘, 젠더뉴트럴, 모더니즘"
23,male,ISFP,"스트리트웨어, 스포티, 하이테크, 젠더뉴트럴, 코티지코어"
25,male,ISTP,"복고풍, 모더니즘, 모노크롬, 빅토리아, 사이버펑크, 서스테이너블"
18,female,INTJ,"미니멀리즘, 빅토리아, 모더니즘, 모노크롬, 고전주의, 복고풍"
22,female,INFP,"빅토리아, 사이버펑크, 코티지코어, 그런지, 모더니즘, 서스테이너블"
25,female,INTP,"복고풍, 빅토리아, 고전주의, 모더니즘, 사이버펑크"
24,female,ISFP,"빅토리아, 서스테이너블, 젠더뉴트럴, 고전주의, 복고풍, 모더니즘, 아르누보"
24,female,ESTP,"보헤미안, 모더니즘, 빅토리아, 스트리트웨어, 사이버펑크, 키치, 하이테크, 복고풍"
26,female,ISTP,"미니멀리즘, 젠더뉴트럴, 빅토리아, 빈티지, 고전주의, 코티지코어"
18,female,ESTP,"모노크롬, 모더니즘, 복고풍, 하이테크, 고전주의"
23,female,ISTJ,"에스닉, 모더니즘, 젠더뉴트럴, 인더스트리얼, 모노크롬"
25,female,INTP,"아방가르드, 보헤미안, 복고풍, 키치, 사이버펑크"
25,male,ENFJ,"아르누보, 카운트리, 스포티, 서스테이너블, 젠더뉴트럴"
26,female,ISTP,"복고풍, 로맨틱, 모더니즘, 젠더뉴트럴, 보헤미안, 빅토리아, 사이버펑크, 스포티, 미니멀리즘, 키치, 서스테이너블, 고전주의, 카운트리, 하이테크, 아르누보, 에스닉"
18,male,ISTP,"복고풍, 모더니즘, 스트리트웨어, 빈티지, 미니멀리즘"
25,female,ISTP,"로맨틱, 코티지코어, 모노크롬, 에스닉, 모더니즘, 사이버펑크, 빅토리아, 아르누보, 그런지, 카운트리, 인더스트리얼, 아방가르드, 서스테이너블, 미니멀리즘, 고전주의, 빈티지, 젠더뉴트럴"
23,female,ESFP,"로맨틱, 서스테이너블, 빅토리아, 모더니즘, 젠더뉴트럴, 보헤미안, 키치, 에스닉"
25,female,ISFJ,"서스테이너블, 카운트리, 미니멀리즘, 빅토리아, 젠더뉴트럴, 코티지코어"
25,male,ISFJ,"사이버펑크, 서스테이너블, 빅토리아, 코티지코어, 하이테크, 피트니스, 스포티"
24,male,ISTP,"모노크롬, 빅토리아, 복고풍, 서스테이너블, 사이버펑크, 모더니즘"
24,male,ISFJ,"복고풍, 카운트리, 모노크롬, 모더니즘, 젠더뉴트럴, 미니멀리즘, 빈티지, 하이테크, 스포티"
20,female,ISTJ,"사이버펑크, 카운트리, 빅토리아, 모더니즘, 미니멀리즘"
26,male,ENFP,"모더니즘, 하이테크, 스트리트웨어, 미니멀리즘, 젠더뉴트럴, 아르누보"
23,female,ISFJ,"미니멀리즘, 모더니즘, 카운트리, 보헤미안, 빅토리아"
22,female,INFJ,"복고풍, 젠더뉴트럴, 빈티지, 아르누보, 미니멀리즘, 빅토리아, 카운트리, 고전주의"
23,female,ISFP,"코티지코어, 모더니즘, 젠더뉴트럴, 하이테크, 서스테이너블"
22,female,INTP,"고전주의, 키치, 복고풍, 코티지코어, 보헤미안, 아르누보, 카운트리, 팝아트, 빅토리아, 에스닉, 스트리트웨어"
26,female,INFP,"보헤미안, 서스테이너블, 아르누보, 젠더뉴트럴, 카운트리, 복고풍"
26,female,ISTJ,"모더니즘, 미니멀리즘, 코티지코어, 팝아트, 키치"
22,female,ISFP,"모더니즘, 미니멀리즘, 빅토리아, 고전주의, 사이버펑크"
24,female,ISFP,"인더스트리얼, 키치, 모더니즘, 모노크롬, 젠더뉴트럴, 미니멀리즘, 보헤미안"
25,female,INTP,"스트리트웨어, 고전주의, 키치, 카운트리, 팝아트, 코티지코어, 아르누보, 보헤미안, 복고풍, 에스닉, 빅토리아"
25,male,ISFP,"스포티, 하이테크, 스트리트웨어, 코티지코어, 젠더뉴트럴"
18,female,ENTP,"복고풍, 모더니즘, 인더스트리얼, 젠더뉴트럴, 고전주의, 빅토리아, 서스테이너블"
29,female,ENFJ,"고전주의, 아르누보, 로맨틱, 빅토리아"
23,female,ISFP,"고전주의, 모더니즘, 코티지코어, 미니멀리즘, 서스테이너블"
21,female,INFJ,"그런지, 모더니즘, 서스테이너블, 고전주의, 젠더뉴트럴, 모노크롬, 인더스트리얼, 빅토리아, 아르누보, 아방가르드"
25,female,ESFJ,"미니멀리즘, 모더니즘, 아르누보, 서스테이너블, 고전주의"
21,female,ISTJ,"에스닉, 모노크롬, 모더니즘, 인더스트리얼, 젠더뉴트럴"
26,female,ISTP,"에스닉, 서스테이너블, 로맨틱, 미니멀리즘, 복고풍, 고전주의, 젠더뉴트럴, 카운트리, 보헤미안, 빅토리아, 사이버펑크, 키치, 모더니즘, 스포티, 아르누보, 하이테크"
20,male,ISTP,"아방가르드, 코티지코어, 카운트리, 보헤미안, 모더니즘, 인더스트리얼"
22,female,ESTP,"서스테이너블, 모더니즘, 젠더뉴트럴, 아르누보, 코티지코어"
22,male,ISFP,"젠더뉴트럴, 스포티, 코티지코어, 스트리트웨어, 하이테크"
28,male,ENFP,"스포티, 모노크롬, 인더스트리얼, 사이버펑크, 미니멀리즘, 서스테이너블, 복고풍, 하이테크, 모더니즘, 코티지코어, 피트니스, 보헤미안, 젠더뉴트럴, 아르데코, 아방가르드"
51,female,ISFJ,"인더스트리얼, 빅토리아, 고전주의, 보헤미안, 로맨틱, 피트니스, 젠더뉴트럴, 복고풍, 코티지코어, 모더니즘, 카운트리"
24,female,ESFP,"젠더뉴트럴, 복고풍, 서스테이너블, 빅토리아, 고전주의, 미니멀리즘, 모더니즘, 아르데코"
22,female,ISTP,"젠더뉴트럴, 고전주의, 그런지, 모노크롬, 로맨틱, 아방가르드, 미니멀리즘, 카운트리, 아르누보, 에스닉, 서스테이너블, 코티지코어, 인더스트리얼, 빅토리아, 사이버펑크, 모더니즘, 빈티지"
25,male,ISFJ,"카운트리, 스포티, 모더니즘, 미니멀리즘, 하이테크, 젠더뉴트럴, 모노크롬, 복고풍, 빈티지"
24,female,INTP,"모더니즘, 보헤미안, 키치, 미니멀리즘, 젠더뉴트럴, 모노크롬"
26,female,ENFJ,"고전주의, 아르누보, 빅토리아, 로맨틱"
24,female,ISFP,"스트리트웨어, 고전주의, 카운트리, 코티지코어, 미니멀리즘, 빅토리아"
26,secret,ISTP,"아르누보, 젠더뉴트럴, 카운트리, 미니멀리즘, 복고풍, 고전주의, 코티지코어, 인더스트리얼, 서스테이너블, 모더니즘"
26,female,ESTP,"빅토리아, 복고풍, 스트리트웨어, 보헤미안, 모더니즘, 사이버펑크, 하이테크, 키치"
23,female,ESTP,"빅토리아, 모더니즘, 보헤미안, 스트리트웨어, 키치, 하이테크, 사이버펑크, 복고풍"
28,male,ENFP,"빅토리아, 고전주의, 복고풍, 코티지코어"
22,female,ENTJ,"코티지코어, 모노크롬, 젠더뉴트럴, 고전주의, 모더니즘, 스포티, 미니멀리즘, 서스테이너블, 노마드, 빅토리아, 사이버펑크"
18,female,ESTP,"펑크, 그런지, 복고풍, 고전주의"
24,male,INFJ,"빈티지, 모노크롬, 아방가르드, 고전주의, 그런지"
25,female,INTP,"모더니즘, 모노크롬, 보헤미안, 미니멀리즘, 키치, 젠더뉴트럴"
26,female,INTP,"고전주의, 모더니즘, 빅토리아, 복고풍, 사이버펑크"
23,male,ENFP,"하이테크, 모더니즘, 미니멀리즘, 아르누보, 스트리트웨어, 젠더뉴트럴"
22,male,ISFP,"복고풍, 카운트리, 미니멀리즘, 코티지코어, 아방가르드, 빈티지, 모더니즘, 젠더뉴트럴, 모노크롬, 서스테이너블, 스트리트웨어, 그런지"
30,female,ENFJ,"아르누보, 로맨틱, 고전주의, 빅토리아"
24,male,ESTJ,"복고풍, 노마드, 빈티지, 하이테크, 코티지코어, 피트니스"
25,female,ENTJ,"빅토리아, 서스테이너블, 코티지코어, 로맨틱"
22,female,ENTJ,"빅토리아, 서스테이너블, 로맨틱, 코티지코어"
23,secret,INTP,"인더스트리얼, 그런지, 모노크롬, 아르누보, 보헤미안, 아르데코"
21,female,ESFJ,"아르누보, 서스테이너블, 고전주의, 미니멀리즘, 모더니즘"
23,female,ISFJ,"모더니즘, 서스테이너블, 카운트리, 젠더뉴트럴, 빅토리아"
22,female,ISFJ,"젠더뉴트럴, 모더니즘, 빅토리아, 서스테이너블, 카운트리"
30,female,ENFJ,"아르누보, 로맨틱, 빅토리아, 고전주의"
25,female,ISTJ,"키치, 모더니즘, 코티지코어, 미니멀리즘, 팝아트"
24,female,ISFP,"인더스트리얼, 젠더뉴트럴, 보헤미안, 모노크롬, 모더니즘, 키치, 미니멀리즘"
22,female,ENFP,"젠더뉴트럴, 서스테이너블, 코티지코어, 미니멀리즘, 아르누보"
22,secret,ISTP,"미니멀리즘, 복고풍, 서스테이너블, 모더니즘, 코티지코어, 인더스트리얼, 아르누보, 젠더뉴트럴, 카운트리, 고전주의"
24,male,INFJ,"고전주의, 모더니즘, 노마드, 미니멀리즘"
22,female,INTP,"미니멀리즘, 보헤미안, 키치, 모더니즘, 모노크롬, 젠더뉴트럴"
18,female,ESTP,"하이테크, 모노크롬, 고전주의, 모더니즘, 복고풍"
18,male,ISTP,"보헤미안, 카운트리, 아방가르드, 코티지코어, 인더스트리얼, 모더니즘"
22,male,INFJ,"아방가르드, 빈티지, 그런지, 고전주의, 모노크롬"
23,female,ISTJ,"젠더뉴트럴, 서스테이너블, 그런지, 미니멀리즘, 하이테크, 아르누보, 인더스트리얼, 모더니즘"
26,female,ISTJ,"카운트리, 젠터 뉴트럴, 빅토리아, 미니멀리즘, 모더니즘"
26,male,ESTP,"모노크롬, 하이테크, 고전주의, 스트리트웨어, 모더니즘"
25,female,ISFP,"모더니즘, 젠더뉴트럴, 보헤미안, 키치, 모노크롬, 미니멀리즘, 인더스트리얼"
23,female,ISTP,"하이테크, 스포티, 미니멀리즘, 모노크롬, 인더스트리얼, 젠더뉴트럴"
21,female,INTJ,"모노크롬, 고전주의, 아르누보, 빈티지, 젠더뉴트럴, 모더니즘, 사이버펑크"
26,male,ENFP,"코티지코어, 서스테이너블, 인더스트리얼, 미니멀리즘, 복고풍, 모노크롬, 하이테크, 스포티, 모더니즘, 사이버펑크, 젠더뉴트럴, 아르데코, 피트니스, 아방가르드, 보헤미안"
21,male,ENFJ,"빅토리아, 미니멀리즘, 사이버펑크, 아르누보, 코티지코어"
24,female,ISFP,"빅토리아, 모더니즘, 사이버펑크, 고전주의, 미니멀리즘"
22,male,ENFJ,"사이버펑크, 미니멀리즘, 코티지코어, 아르누보, 빅토리아"
24,female,ISFJ,"빅토리아, 로맨틱, 카운트리, 펑크, 미니멀리즘"
23,female,INFP,"미니멀리즘, 젠더뉴트럴, 아르누보, 로맨틱, 빅토리아, 카운트리, 서스테이너블, 코티지코어"
